"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Energy: Residual","Tke: Residual","Sdr: Residual"
217.0,1.6692158969523532E-4,9.735813792514989E-4,0.002191541774773316,0.0014659887078705847,2.1890226862764423E-5,1.423124166656627E-6
218.0,1.58706237642456E-4,9.777220677796338E-4,0.002072503404365184,0.0014396599885007767,2.1629727175568545E-5,1.302153991933858E-6
219.0,1.7389392647611758E-4,0.0010330513775182793,0.002061103765673254,0.0014484919663875597,2.127280948362907E-5,1.1625788623956022E-6
220.0,1.632317625573816E-4,9.924361435936914E-4,0.0020017197655082327,0.0014783342088839056,2.104548504579153E-5,1.349102003833471E-6
221.0,1.6188547940535814E-4,9.180930180367834E-4,0.0020276083847072723,0.0014546159424674923,2.065637135204776E-5,1.4066659118651022E-6
222.0,1.611135606042214E-4,9.168086654211867E-4,0.001900100747707412,0.0014547830075566396,2.04038857793198E-5,1.268453556630192E-6
223.0,1.6311760239422064E-4,9.645829845304792E-4,0.0019176524547105723,0.0014721607546485606,2.0178214569006425E-5,1.1667672982577095E-6
224.0,1.5457000947135348E-4,9.20661681470544E-4,0.0017794988817441558,0.0014677443245113245,1.9950727760356817E-5,1.1006432400775213E-6
225.0,1.6075129286782149E-4,9.655718772529469E-4,0.001816242454167226,0.0014614349953948897,1.9638510426091233E-5,1.0910915756147914E-6
226.0,1.5926315454191693E-4,9.206797158939392E-4,0.0017616453754214997,0.0014589240886850499,1.9446223727198907E-5,1.2453033691628347E-6
227.0,1.4123070536042158E-4,8.51719050520198E-4,0.001690045611385108,0.0014190986423660353,1.92352544673281E-5,1.2538548778008035E-6
228.0,1.4999961848673006E-4,8.951610040851359E-4,0.0017409753559424514,0.0014358594026430407,1.901898582568714E-5,1.0557773198566236E-6
229.0,1.6243656770251175E-4,9.114429121251049E-4,0.0018537129703017079,0.0014466984578737911,1.8755671096547473E-5,1.1705824941655343E-6
230.0,1.514531994920812E-4,8.252099895879518E-4,0.0016570612502272667,0.0014446377522766983,1.8489833361469315E-5,9.139563224915635E-7
231.0,1.5345325320908815E-4,8.776146076391078E-4,0.0016891809568023231,0.001433417632718054,1.8297253240603835E-5,1.0536501673615392E-6
232.0,1.3932414190112428E-4,8.250525799311576E-4,0.0016544308088889538,0.0014444230536645847,1.816898049856138E-5,8.567836952662087E-7
233.0,1.4897701836023814E-4,7.833431070495977E-4,0.0016785374343819672,0.0014498401476527565,1.8037527963298345E-5,1.0400003597560636E-6
234.0,1.4392424375203199E-4,8.377854120303763E-4,0.0015961916476467677,0.001438948627671891,1.7914209055525273E-5,8.451165309374548E-7
235.0,1.4648930315979195E-4,8.166094973249165E-4,0.0015405692223980053,0.001438516044168964,1.7776895921070822E-5,1.0125856316791147E-6
236.0,1.4870818447399644E-4,8.768825139001539E-4,0.001663024162923656,0.0014484165930309292,1.7629027072644992E-5,1.0061000996047326E-6
237.0,1.4643101165676776E-4,8.472122834371653E-4,0.0016905007744206272,0.0014530205405709278,1.7476530734276074E-5,7.155492386622101E-7
238.0,1.5026533734121885E-4,8.14916350173355E-4,0.001653617571372511,0.001443970557210059,1.7333333093428848E-5,9.655900042305396E-7
239.0,1.5058645511642913E-4,8.652584982164857E-4,0.0015095380090309675,0.0014523142561183435,1.7194927378014017E-5,1.0167054467394617E-6
240.0,1.4552299915535373E-4,8.619346288352736E-4,0.0015220714064376785,0.0014487624715694382,1.7062111549266047E-5,8.4954275951708E-7
241.0,1.4004890237778693E-4,7.929242885580341E-4,0.0014428997995765713,0.001465758855815115,1.6942585472146063E-5,9.720446903373824E-7
242.0,1.4566485918737768E-4,8.07104287403055E-4,0.0015176758793799322,0.0014506364009880296,1.681677880786171E-5,8.527945613329461E-7
243.0,1.4350500962480816E-4,8.256673873435863E-4,0.0014242547035813228,0.001451429720020196,1.6705357381927803E-5,9.751413657815111E-7
244.0,1.4365694002437538E-4,8.001833711009458E-4,0.0015513134762347904,0.0014656748918126115,1.659009638532004E-5,9.117879013824488E-7
245.0,1.5169762445268713E-4,8.546353810734238E-4,0.0016670959664011646,0.0014497345249982524,1.6393343495746628E-5,6.764222469267329E-7
246.0,1.4316588811692657E-4,8.018428647796278E-4,0.0015361533452694085,0.0014363391891888486,1.633185889888484E-5,7.920236503913712E-7
247.0,1.561796223374098E-4,8.04723271491652E-4,0.001523749431678718,0.0014660231473756736,1.626402067396527E-5,6.51974678678065E-7
248.0,1.5070274290631926E-4,8.215836745002497E-4,0.001419651846273721,0.0014611292557845407,1.621008199451497E-5,8.300898679263851E-7
249.0,1.449918328108872E-4,8.143751076771657E-4,0.0015569332455539573,0.0014563469726024967,1.6152858640197497E-5,8.615642707606036E-7
250.0,1.4123610268769316E-4,7.608910798093977E-4,0.0015509291767391738,0.0014335624080590097,1.6104652034414854E-5,7.998779599710091E-7
251.0,1.3494053819589362E-4,7.8488066351592E-4,0.0014785001388284951,0.0014528603889471553,1.6085684503546637E-5,5.88964428194274E-7
252.0,1.4282871168569248E-4,8.041347825152306E-4,0.001429291945664248,0.0014690551887681597,1.6064881406856058E-5,7.366924182527117E-7
253.0,1.463721463302057E-4,8.390530483109086E-4,0.0015584379139426962,0.0014542720515665973,1.604223995643596E-5,6.066355210650524E-7
254.0,1.3835303823817236E-4,7.578074818902282E-4,0.0014188888985390978,0.0014613264120510276,1.601509835262304E-5,7.927880330409948E-7
255.0,1.482003350639446E-4,7.939471618037901E-4,0.001456808616292955,0.0014625034336359281,1.5980282923522497E-5,8.417350851079445E-7
256.0,1.4511930103078044E-4,7.789264118252124E-4,0.001421758691279504,0.0014297326899840185,1.5949466243386932E-5,7.99812672536602E-7
257.0,1.313111903658053E-4,7.91973662006222E-4,0.0012855231091011582,0.0014351510388074767,1.5920384348316516E-5,7.535965590847615E-7
258.0,1.3703790480278864E-4,8.036886324314414E-4,0.0015132308211200758,0.0014387003823521794,1.5897008154275883E-5,5.73548434760726E-7
259.0,1.349924871043781E-4,7.785731821006282E-4,0.0013119116945740136,0.0014507480710462012,1.588023997557091E-5,7.322718660589212E-7
260.0,1.399610509126926E-4,7.64950207782395E-4,0.0014692142076476815,0.0014157005037526882,1.5869973350498122E-5,6.084518768299973E-7
261.0,1.4422824124295678E-4,7.631010652979709E-4,0.0014381182496011763,0.0014466155188035616,1.585306081745507E-5,8.223924401017749E-7
262.0,1.450191971284749E-4,7.943494822479372E-4,0.001426777209558585,0.0014388374991834154,1.583250479255758E-5,8.735143019708997E-7
263.0,1.38641535744695E-4,7.725051458917494E-4,0.0013664616814256308,0.0014186324546691866,1.581639981120432E-5,8.216393291246248E-7
264.0,1.391689275134406E-4,7.70915543071137E-4,0.0014011303490906748,0.001435840610674084,1.5805141692147245E-5,7.617298604867559E-7
265.0,1.446669446047467E-4,8.022608236603485E-4,0.0015074371306714861,0.0014645552123710977,1.5802487711395604E-5,7.244859474830679E-7
266.0,1.363367853633806E-4,7.95139091916857E-4,0.0014472995779669631,0.0014431232419346116,1.5814050372531492E-5,5.491328442531418E-7
267.0,1.4442774761531116E-4,8.167631346563828E-4,0.0015197764936484904,0.0014463440954182412,1.581872080207725E-5,7.302297321528713E-7
268.0,1.4001413218639146E-4,8.15256769675271E-4,0.0015904855709017484,0.001441378022210341,1.581445598515742E-5,8.001727785413737E-7
269.0,1.4078606320137472E-4,7.545735902745686E-4,0.0014838044996234156,0.0014717698009447224,1.5808850036998176E-5,7.792359293718702E-7
270.0,1.430628697616785E-4,7.926557593885506E-4,0.001429955278959795,0.001447273529268879,1.5800967240193648E-5,7.319275399309686E-7
271.0,1.4218093490030664E-4,7.77421137195035E-4,0.0015272652678593479,0.0014536013153901347,1.5803989505439067E-5,5.371219673043863E-7
272.0,1.5085109085079916E-4,7.831163469204988E-4,0.0015836693560503882,0.0014618344646862066,1.5786034835256944E-5,7.28245287952649E-7
273.0,1.335696599332725E-4,7.849232222172861E-4,0.0015514816421910316,0.0014475850846692412,1.5759526064696812E-5,8.142874861283639E-7
274.0,1.3145839079009732E-4,7.733128704886125E-4,0.0014456793504550108,0.0014479749865812881,1.5731795980404848E-5,7.961908819322912E-7
275.0,1.408049770254669E-4,7.96963355870329E-4,0.0015224937758668328,0.001449625640321034,1.570450586753275E-5,7.537724183623411E-7
276.0,1.519244996486935E-4,7.98973175990785E-4,0.00146596483698287,0.0014467784390657854,1.568943625398602E-5,5.374999054295652E-7
277.0,1.456741877246656E-4,8.124990231935947E-4,0.0015216032154989365,0.001460028471092966,1.5657141656190168E-5,7.276472999625289E-7
278.0,1.270384945572895E-4,7.422222614856228E-4,0.0013840671914435649,0.001439481750365089,1.5623701331559938E-5,8.107613368687468E-7
279.0,1.389689872235379E-4,8.206857757912389E-4,0.0014142630134004748,0.0014442062258895724,1.5589399621582413E-5,7.909267998987464E-7
280.0,1.3921559720034537E-4,7.527473846052895E-4,0.0013530614656410433,0.001421742033700027,1.5557200249244697E-5,7.453069784045928E-7
281.0,1.4730331288585977E-4,7.982007904872475E-4,0.0014497938457699274,0.001423940727391186,1.5529331532005567E-5,6.982858209200389E-7
282.0,1.4558366944815264E-4,7.36906898188569E-4,0.0014437032072154913,0.0014401058959456047,1.5506735155895503E-5,6.677138395746942E-7
283.0,1.2742275202104917E-4,7.066267369450611E-4,0.001452994935910082,0.001408585293232847,1.548534940876968E-5,6.57072355359022E-7
284.0,1.3776619055123494E-4,7.845606123125847E-4,0.0014070634076039114,0.0014181408659510472,1.5452333178555997E-5,6.6464963505503E-7
285.0,1.4951678212265092E-4,8.298334060933875E-4,0.0014613275703797913,0.001451898052686095,1.5416125300052228E-5,6.583010215278825E-7
286.0,1.3922339939463483E-4,7.602839573126183E-4,0.0013923397441777605,0.0014448072549918456,1.5370225308157426E-5,6.733314762929989E-7
287.0,1.362969448894097E-4,7.718384190635258E-4,0.0014702504296463283,0.0014363362637985436,1.531726700729472E-5,6.831417459914122E-7
288.0,1.387938631640054E-4,7.378661830161274E-4,0.0014633269452345474,0.001460369949429034,1.5259635999573973E-5,6.866983008077595E-7
289.0,1.4730699544287178E-4,7.703337989264782E-4,0.0014513152742250957,0.0014414603670074488,1.5213428065543222E-5,5.011641553099101E-7
290.0,1.4179536882001344E-4,7.904885779154102E-4,0.0015046218317034306,0.0014226315122390564,1.5133637345229751E-5,7.18147431777439E-7
291.0,1.3120543867757695E-4,7.924481888872945E-4,0.0013824149785647115,0.0014545370360671186,1.5051061104547949E-5,8.045742952623169E-7
292.0,1.4391070314963134E-4,7.617735174417306E-4,0.0014165479717455887,0.0014507101981179687,1.4968271629908517E-5,7.827515719139681E-7
293.0,1.4086237696491117E-4,7.804813306984853E-4,0.0014372825608359085,0.0014241364235898523,1.4906805387667657E-5,5.374757315052862E-7
294.0,1.3920781191442818E-4,7.820918029912312E-4,0.001379214183462909,0.0014429565192959134,1.4838339791160833E-5,7.225908974395678E-7
295.0,1.3856645883239695E-4,7.348292989359794E-4,0.0014066323770525724,0.0014396592305498518,1.477444610894919E-5,7.888176079085612E-7
296.0,1.3526278487216325E-4,8.198996804222996E-4,0.0014845087975360438,0.0014339574910695115,1.4700544175347538E-5,7.399231031884614E-7
297.0,1.290361333671087E-4,7.065856376158348E-4,0.0014204231594264734,0.0014359531458784656,1.4631211813499018E-5,6.864782994039434E-7
298.0,1.342312021214135E-4,7.447751034382734E-4,0.0013438897754913834,0.001446356172765993,1.4576890036242002E-5,4.666153301009885E-7
299.0,1.39594930578771E-4,7.218566748585312E-4,0.0014049673716130962,0.0014575623453538017,1.4501235708032234E-5,6.361272388398725E-7
300.0,1.3477071213245764E-4,7.621089802396687E-4,0.0014792343750019523,0.0014360693272799728,1.44207105353988E-5,6.968090264768002E-7
301.0,1.3754876510789978E-4,7.358438698318185E-4,0.001551227917234063,0.0014420584583795225,1.4333807890406395E-5,6.731707628561443E-7
302.0,1.3935244412760313E-4,7.468741761364897E-4,0.00155387469692187,0.0014432398970828663,1.4243658620148576E-5,6.29269671265015E-7
303.0,1.338085488091185E-4,7.327631279570877E-4,0.0014536505547768483,0.0014444067256468769,1.4166976340660349E-5,4.3958136004680257E-7
304.0,1.3481924171585292E-4,7.053655732646756E-4,0.0013456176237874203,0.0014278141826658873,1.4062342381934788E-5,6.281285269356159E-7
305.0,1.446409359792887E-4,7.79780529930515E-4,0.0014463939276848422,0.0014342471516076549,1.395520331691496E-5,6.923856366304766E-7
306.0,1.3830825517312733E-4,7.555187924676909E-4,0.0014813270085631822,0.0014459008461552231,1.3844749328394501E-5,6.573770775101592E-7
307.0,1.3738708583747134E-4,7.857381415763262E-4,0.0013893090727845432,0.0014236180023005425,1.3750536976827521E-5,4.472471582747492E-7
308.0,1.4009850433622668E-4,7.514073258519072E-4,0.00138724740744369,0.0014395306663248634,1.3634941092609234E-5,6.081998722598063E-7
309.0,1.3676359037651263E-4,7.355428191037375E-4,0.0013977889991677774,0.0014556909568130905,1.3534235389562025E-5,6.79014692683576E-7
310.0,1.327650436110411E-4,7.271836982756627E-4,0.0013604037569243201,0.0014639387573743589,1.3429900953156074E-5,6.499948854675799E-7
311.0,1.2586279125653628E-4,6.979184359753115E-4,0.0013024682142666125,0.0014518104435604824,1.3319556280629322E-5,5.893882806882444E-7
312.0,1.213923558585264E-4,6.743992678765542E-4,0.0012841718107807877,0.0014234711627992638,1.3223056398686875E-5,4.043734097264137E-7
313.0,1.4207894449692207E-4,7.766959167496595E-4,0.0013183105496332149,0.0014451019128961585,1.3111962446754504E-5,5.675673718343534E-7
314.0,1.3922413254623315E-4,8.124580882605809E-4,0.001526505410789885,0.001437589627517072,1.2993204534116742E-5,6.229186964721272E-7
315.0,1.327098477799251E-4,7.651364712539788E-4,0.0014646322027762507,0.0014597912325690868,1.2868514994530939E-5,5.998935874894714E-7
316.0,1.3806383945918317E-4,7.137391906865669E-4,0.0014261744046775132,0.0014427874012962222,1.2762686581125253E-5,4.100302055581491E-7
317.0,1.469229630317375E-4,7.541280887542587E-4,0.0015281778598035776,0.0014438184789447243,1.26384232358932E-5,5.626340300549906E-7
318.0,1.3861606972243436E-4,8.000461405539633E-4,0.0013868407780077753,0.0014396518483597229,1.253825432071207E-5,4.4529794161157874E-7
319.0,1.444554892263042E-4,7.317255293671095E-4,0.0015244704770143024,0.001451209236548856,1.2404484983127988E-5,6.536256801682768E-7
320.0,1.2897936835921245E-4,6.767249495596826E-4,0.0014132128786852852,0.0014439215575052778,1.2276749820068071E-5,6.868324372450841E-7
321.0,1.3290423199119534E-4,7.187803097193791E-4,0.0014339041254598903,0.0014583827337903749,1.2163657377394502E-5,4.504391900519538E-7
322.0,1.3068941960912045E-4,6.970753550104124E-4,0.0012698876157974247,0.0014449827619399227,1.2030182614882285E-5,5.739466309077558E-7
323.0,1.316870435518966E-4,7.561111727716611E-4,0.0014111516085018672,0.0014506119008009433,1.191840568111212E-5,4.244453351756889E-7
324.0,1.2904883153943216E-4,6.947958845446211E-4,0.0012479707368492435,0.001437116171478672,1.1784078089052144E-5,6.016824561183342E-7
325.0,1.3386578209143225E-4,7.56706910977997E-4,0.001359169477951931,0.001440500780953093,1.1670316731292266E-5,4.416111899292763E-7
326.0,1.383964989781714E-4,7.119257419254223E-4,0.0014406614162591606,0.0014360003184214838,1.1531411459946117E-5,6.025115639453512E-7
327.0,1.463767386135553E-4,7.861750628500045E-4,0.0015641552372902638,0.0014310652150241819,1.1366000534251485E-5,4.331641602075731E-7
328.0,1.3736225511532468E-4,7.280434806533793E-4,0.0014709330081385244,0.0014281618338607958,1.1241219189727315E-5,5.554710785623059E-7
329.0,1.3149820365102066E-4,7.535506243104E-4,0.001358686812472708,0.0014427889075737184,1.1135043908927178E-5,3.997031852789667E-7
330.0,1.291217381490385E-4,6.906515101290918E-4,0.0013638766497532004,0.0014377999009955603,1.100329657051785E-5,5.548400928982825E-7
331.0,1.374499281942869E-4,7.334560634731876E-4,0.0015036732320042401,0.0014336190703751707,1.0899158031399832E-5,3.9671119837907193E-7
332.0,1.4320901859416195E-4,7.535147742051963E-4,0.0014511353613255416,0.0014410677980635567,1.0763060525522293E-5,5.408166947822028E-7
333.0,1.4850866786884798E-4,7.603168943929167E-4,0.0015722801797493887,0.001445645545494614,1.0649313942418498E-5,3.8530090758218416E-7
334.0,1.4367299725120275E-4,8.040393974452003E-4,0.0015879384426763727,0.0014423997768691207,1.0506034787008586E-5,5.214842269279392E-7
335.0,1.332124462769748E-4,7.729066252062727E-4,0.0014238629546014377,0.0014438163995170485,1.0385229452985457E-5,3.763954115437177E-7
336.0,1.3384706522949057E-4,6.9803386044636E-4,0.0014112777842941694,0.001438609541326739,1.023795451762023E-5,5.120862193275921E-7
337.0,1.3827215979660257E-4,7.094586615849874E-4,0.0014033757289622622,0.0014447726614073035,1.0110563800869297E-5,3.68451934045532E-7
338.0,1.3784960826671244E-4,6.988114893353126E-4,0.001320423846563695,0.001433185603552086,9.960042208056758E-6,5.121632642931677E-7
339.0,1.4418995678330674E-4,7.436972444580948E-4,0.0014739420518055124,0.001442019698528427,9.831204868779005E-6,3.583288252969297E-7
340.0,1.387238941652133E-4,7.461456622509722E-4,0.001424501167256633,0.0014547631680763065,9.682576831513378E-6,4.787362367271686E-7
341.0,1.3432671663186617E-4,7.762570850060915E-4,0.0014279071021252826,0.0014559405781440363,9.555798975399337E-6,3.4494057059336995E-7
342.0,1.3496384998759562E-4,6.905724980284237E-4,0.001374546826824566,0.0014475190661899185,9.410137031898701E-6,4.746873844997236E-7
343.0,1.4855246580861085E-4,7.748051072580095E-4,0.0014434894120960297,0.0014581244201512349,9.249673808328378E-6,3.3562330105050137E-7
344.0,1.4426488086278252E-4,7.446431020595077E-4,0.0015499620516687723,0.0014580781521811488,9.091548324200965E-6,4.279160463770676E-7
345.0,1.424135616616715E-4,7.193237006511319E-4,0.0015036238924517028,0.0014244840077526466,8.946098330326256E-6,3.049494056793185E-7
346.0,1.4262010222293702E-4,7.201590447140636E-4,0.001494893314180452,0.0014456845358770513,8.804868811443545E-6,4.022421024985483E-7
347.0,1.4416160681249873E-4,7.219873568274925E-4,0.0014500438218969488,0.0014412221017941979,8.680943649857758E-6,2.995448401608257E-7
348.0,1.4415252972435201E-4,7.28382982676103E-4,0.0013918447043284481,0.00143862750555272,8.60765509421149E-6,2.7768034796258293E-7
349.0,1.3782060859407244E-4,7.024774618941541E-4,0.0013287684930231654,0.0014349593841351232,8.490217749694705E-6,4.633882098844108E-7
350.0,1.270404735536867E-4,6.721341060940375E-4,0.0013731829029427257,0.0014290795286655456,8.373654446657337E-6,5.146269307262347E-7
351.0,1.3019833501881815E-4,7.056140819266552E-4,0.0013633624915665072,0.0014602667125532738,8.235707250655766E-6,4.754980937990927E-7
352.0,1.326347569827195E-4,6.591712358886499E-4,0.0013527458412990493,0.001451142988849961,8.089732428809619E-6,5.784511003609497E-7
353.0,1.3463577440012237E-4,7.103695599569221E-4,0.0013096695609308726,0.0014487872506594342,7.958659771164008E-6,5.20775190729667E-7
354.0,1.4239814189728295E-4,7.667367007965189E-4,0.001497121131506965,0.0014390667337994818,7.821250520934576E-6,5.801568915072777E-7
355.0,1.4767342639604818E-4,7.932339693517484E-4,0.001592489088652687,0.0014405521466095063,7.699186229044622E-6,3.8108035823459546E-7
356.0,1.3137253685592085E-4,6.759676764232457E-4,0.0013077762025126166,0.001436264274024939,7.577258845227458E-6,3.217314456191703E-7
357.0,1.3832350939025503E-4,7.178186132629176E-4,0.0014777449123239816,0.0014344827385131247,7.438302497406815E-6,4.5212031471038925E-7
358.0,1.3534192975660756E-4,6.385046564792759E-4,0.0014485919108449391,0.0014333025711648327,7.32034271562466E-6,3.397526995707756E-7
359.0,1.3773520173544925E-4,6.73169359205738E-4,0.0013909346990070182,0.0014597384176386523,7.203824983801325E-6,2.941488521154783E-7
360.0,1.441773772239763E-4,7.247339280381284E-4,0.0015949777679002228,0.0014515383490618932,7.065070921588297E-6,4.54507249209806E-7
361.0,1.2702179235069797E-4,7.101841706411325E-4,0.0013535460117147708,0.0014125721303160069,6.9539485238915915E-6,3.3653755618814925E-7
362.0,1.3776090103960356E-4,7.494514634472772E-4,0.0014079166550162753,0.0014377884237020992,6.84172415128004E-6,2.827865708079315E-7
363.0,1.5498185558251618E-4,7.730133543953325E-4,0.0015120078702757578,0.0014300711634138465,6.730281375501089E-6,2.804451260272235E-7
364.0,1.4376755916844104E-4,7.049617573808331E-4,0.0015475762673307655,0.0014681115525140083,6.594289419134777E-6,4.875298709054403E-7
365.0,1.3898712823155648E-4,7.479257391317047E-4,0.0015330330334889883,0.0014282101312823642,6.483822689267366E-6,3.568715079281705E-7
366.0,1.3510264514771868E-4,6.658859847357604E-4,0.0013831029957368569,0.0014353570813635775,6.355007753377549E-6,4.4040405372369525E-7
367.0,1.443650658338998E-4,7.385267044984799E-4,0.0015730150490876297,0.0014683500484953041,6.246120039486235E-6,2.93340918533269E-7
368.0,1.4329779305572032E-4,7.49478254146489E-4,0.0014437581941161314,0.0014407741684448227,6.142422823014309E-6,2.4146200132526123E-7
369.0,1.3587250091269011E-4,6.776010646153379E-4,0.001365412301574644,0.0014269136209761261,6.022658707215809E-6,3.7767757071292535E-7
370.0,1.3575925358112303E-4,6.952018043655929E-4,0.0014348528080592692,0.001448613224916853,5.924321144326844E-6,2.8017703062838027E-7
371.0,1.4907471844658376E-4,7.241211940095488E-4,0.0015441988940368726,0.001423850197336905,5.823198181137667E-6,2.4579365872024E-7
372.0,1.4962644473441656E-4,7.525567178552744E-4,0.0014539100888094896,0.001406756454355948,5.725599422879025E-6,2.4719601290115547E-7
373.0,1.4186184696152925E-4,7.262202079845487E-4,0.001542772031231624,0.0014221702544738837,5.616542962198584E-6,4.232413586073961E-7
374.0,1.307596205397005E-4,6.685453549056796E-4,0.0013495596192339753,0.0014348527823235832,5.479005445023733E-6,3.206826409276177E-7
375.0,1.3584900937424927E-4,7.400277365826525E-4,0.001349766522810875,0.0014495737448004854,5.374297671356099E-6,2.5907153932764465E-7
376.0,1.3853489733543103E-4,6.872520984996527E-4,0.0012920989845588613,0.001438670470795792,5.252567657386739E-6,3.8406646430618754E-7
377.0,1.4900102389879305E-4,7.388324011842816E-4,0.0014525032169533806,0.0014379147695237605,5.151418210430651E-6,2.724236580828835E-7
378.0,1.3029023827866766E-4,6.755004596757157E-4,0.0013595737422383272,0.0014413942971191298,5.0572163343037196E-6,2.310123001220341E-7
379.0,1.4168834286454137E-4,7.287666159242077E-4,0.0014150273401405636,0.0014586189078511823,4.962466510210648E-6,2.3789456105675226E-7
380.0,1.3493236673585624E-4,7.135136692812821E-4,0.001403199138163161,0.001459564221119455,4.85354232644193E-6,4.005414035960526E-7
381.0,1.437434621595112E-4,7.35754376332983E-4,0.001410954298033956,0.0014378300752985527,4.785761073059027E-6,2.755199061081063E-7
382.0,1.4340525164430678E-4,7.469076875780597E-4,0.0015108454263541115,0.001444410970821907,4.687894216690325E-6,2.0924064332709749E-7
383.0,1.3298005591978895E-4,7.438816447623675E-4,0.0014664788661487157,0.0014338907467705071,4.558048735880862E-6,3.1598335723890755E-7
384.0,1.3789641602351044E-4,6.854406162244524E-4,0.001413765937026954,0.0014367139954104507,4.45091949868976E-6,2.160386049637717E-7
385.0,1.44882601460804E-4,6.791334398125745E-4,0.0013967278616058424,0.0014526953172494673,4.346113347326779E-6,1.8431026753894743E-7
386.0,1.381078100924196E-4,7.051020079329359E-4,0.001379184080098412,0.001458244328738671,4.2387991756467995E-6,1.9204313150701306E-7
387.0,1.329334799409749E-4,7.163017251028143E-4,0.00135379687869731,0.0014349023229345479,4.130866525682502E-6,2.0960065510993902E-7
388.0,1.495547632795949E-4,7.417866261823601E-4,0.0015771757775677152,0.001432317833891159,4.003879460383396E-6,3.4891229804563744E-7
389.0,1.4514032171454114E-4,7.660941993597498E-4,0.0015147218662373888,0.00143505454617689,3.893195376278085E-6,2.4225231813533155E-7
390.0,1.2841513359697265E-4,6.597595811625825E-4,0.0013491223723856949,0.0014417480957483225,3.767459020813433E-6,2.9199599611543455E-7
391.0,1.2973700608028717E-4,6.280953867822018E-4,0.0014481533261636978,0.0014395808365214628,3.6586530074406703E-6,1.7438469972644767E-7
392.0,1.3303051599287516E-4,6.7662714494969E-4,0.001253178752851681,0.001434713044483828,3.5580389292689484E-6,1.540107096381825E-7
393.0,1.3326512775288532E-4,6.847484297280334E-4,0.0012966061106337776,0.0014297899868751904,3.467864866950831E-6,1.8585172082477317E-7
394.0,1.3272642894091691E-4,6.843578226253509E-4,0.0013904331770994934,0.0014287737804137201,3.3715466473655343E-6,2.837608525571931E-7
395.0,1.340387308813694E-4,7.305809942640229E-4,0.0014224690514295967,0.0014189991108994558,3.294633639600602E-6,2.044230123375063E-7
396.0,1.3537394399159363E-4,7.585002815504915E-4,0.0014584320900202015,0.0014331449270469539,3.2136343568045574E-6,1.6406418950837113E-7
397.0,1.4138863336261672E-4,6.732312475068833E-4,0.001425496615871571,0.0014449497323808472,3.126741766541972E-6,2.480317517090562E-7
398.0,1.5527099785594988E-4,7.334585690041131E-4,0.0014976448237026942,0.0014743846482054245,3.058892709691103E-6,1.705064211989193E-7
399.0,1.4511885630162798E-4,7.12908579321447E-4,0.0014744043762004518,0.001453601091740969,2.9930389459064537E-6,1.4696258448356017E-7
400.0,1.381064005517995E-4,7.059191526681292E-4,0.001526739016677592,0.001436882447527867,2.9247071937358775E-6,2.4183423129032937E-7
401.0,1.330461360101414E-4,6.763088982480637E-4,0.0013767528751172464,0.0014264355709803576,2.8644869241898703E-6,1.712622642655027E-7
402.0,1.3588764329805733E-4,6.722488812298201E-4,0.0013975441124769578,0.001414893760838214,2.808308160282722E-6,1.4799752738131163E-7
403.0,1.4309292722338517E-4,6.586084899589902E-4,0.0014836950292039966,0.0014143774339866054,2.744335084640276E-6,2.318392888644239E-7
404.0,1.4660805008867803E-4,6.663607563129172E-4,0.00150482058675679,0.0014291456917785192,2.6928058490193155E-6,1.661970725411949E-7
405.0,1.445462472746403E-4,7.242220297540197E-4,0.0013593731825412882,0.001439813342202769,2.641675645631655E-6,1.429136562750552E-7
406.0,1.3181816503636962E-4,6.577090812780288E-4,0.001429136524558754,0.0014472470517055836,2.5831696636039513E-6,2.3322470775114365E-7
407.0,1.3454931747624335E-4,7.135156491444368E-4,0.0014405340421324447,0.0014295930390575908,2.5376335063839535E-6,1.6080950758631132E-7
408.0,1.5394744535479594E-4,7.418225309071337E-4,0.001518883479918905,0.001427773536082207,2.4947909312556744E-6,1.372792877820069E-7
409.0,1.3891814848509109E-4,6.647531739309265E-4,0.0014529538240885935,0.0014385689150000361,2.451205945249035E-6,1.4211067036861075E-7
410.0,1.4186113002914093E-4,7.068570597033627E-4,0.0015510020105775186,0.001435801786039665,2.408165504568291E-6,1.5933654053139246E-7
411.0,1.5753863903586462E-4,7.420477764509717E-4,0.0015996010632421001,0.0014359576472359977,2.367903761566392E-6,1.8342717835196988E-7
412.0,1.4908543330980226E-4,7.571229304367804E-4,0.0014237473422313751,0.0014468751195747815,2.3280617037089487E-6,2.0520421273237438E-7
413.0,1.3901092415814748E-4,6.779339044384879E-4,0.001450128830459884,0.0014139451457743197,2.288200904385396E-6,2.290525218127764E-7
414.0,1.4059410589156013E-4,6.710297128708693E-4,0.0013045389844289017,0.0014198119800579844,2.230057656634603E-6,3.710691151607574E-7
415.0,1.3052199420311884E-4,6.915812118147017E-4,0.0014118421900525004,0.00142508648354447,2.1916721999606118E-6,2.5250821882452746E-7
416.0,1.3681645704600534E-4,7.156903219101072E-4,0.0013901263905259252,0.0014219512383646432,2.157314456765989E-6,1.785302005974439E-7
417.0,1.402412184420263E-4,6.981696699532364E-4,0.0014368129520208335,0.001434180078363104,2.1275991619255016E-6,1.470505456069466E-7
