#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   1.09382  0.07561 -0.01966 -0.74528  0.001859  0.000786  0.018839    2.3643    1.6013  0.00044 -0.00139 -0.00052
   1.10135  0.08313 -0.02017 -0.76159  0.001973  0.000832  0.018013    2.3714    1.6004  0.00048 -0.00150 -0.00059
   1.10891  0.09068 -0.02061 -0.77574  0.002083  0.000876  0.017282    2.3772    1.5996  0.00053 -0.00162 -0.00065
   1.11650  0.09826 -0.02098 -0.78806  0.002191  0.000919  0.016586    2.3835    1.5988  0.00057 -0.00173 -0.00072
   1.12412  0.10587 -0.02129 -0.79881  0.002299  0.000962  0.015916    2.3903    1.5979  0.00061 -0.00184 -0.00078
   1.13176  0.11351 -0.02153 -0.80828  0.002404  0.001003  0.015311    2.3961    1.5972  0.00066 -0.00194 -0.00085
   1.13943  0.12117 -0.02173 -0.81670  0.002507  0.001044  0.014757    2.4014    1.5965  0.00070 -0.00205 -0.00091
   1.14710  0.12885 -0.02188 -0.82415  0.002609  0.001084  0.014222    2.4073    1.5957  0.00074 -0.00215 -0.00097
   1.15480  0.13654 -0.02198 -0.83078  0.002711  0.001123  0.013717    2.4132    1.5950  0.00078 -0.00225 -0.00103
   1.16251  0.14425 -0.02204 -0.83671  0.002811  0.001162  0.013251    2.4186    1.5943  0.00081 -0.00235 -0.00109
   1.17022  0.15197 -0.02206 -0.84202  0.002910  0.001201  0.012812    2.4239    1.5937  0.00085 -0.00245 -0.00114
   1.17795  0.15970 -0.02204 -0.84677  0.003009  0.001239  0.012391    2.4294    1.5930  0.00089 -0.00255 -0.00120
   1.18570  0.16744 -0.02199 -0.85102  0.003107  0.001276  0.011993    2.4349    1.5924  0.00092 -0.00264 -0.00125
   1.19345  0.17519 -0.02191 -0.85484  0.003205  0.001313  0.011615    2.4403    1.5917  0.00096 -0.00274 -0.00131
   1.20121  0.18295 -0.02179 -0.85826  0.003302  0.001350  0.011256    2.4457    1.5911  0.00099 -0.00283 -0.00136
   1.20898  0.19072 -0.02165 -0.86134  0.003398  0.001387  0.010918    2.4508    1.5905  0.00103 -0.00293 -0.00141
   1.21676  0.19850 -0.02149 -0.86414  0.003493  0.001422  0.010605    2.4555    1.5899  0.00106 -0.00302 -0.00146
   1.22454  0.20628 -0.02130 -0.86667  0.003587  0.001458  0.010309    2.4600    1.5894  0.00110 -0.00311 -0.00151
