  
       XFOIL         Version 6.99
  
 Calculated polar for: RAE 101 AIRFOIL                                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   0.125 (top)        0.125 (bottom)  
 Mach =   0.400     Re =    10.000 e 6     Ncrit =  10.000 10.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   3.600   0.4462   0.00711  -0.00173   0.0018   0.0388   0.1250 110.3040 193.4803
   3.700   0.4584   0.00716  -0.00186   0.0020   0.0353   0.1250 111.8944 193.4803
   3.800   0.4708   0.00721  -0.00200   0.0021   0.0325   0.1250 113.2271 193.4803
   3.900   0.4831   0.00725  -0.00215   0.0023   0.0300   0.1250 114.5079 193.4803
   4.000   0.4955   0.00730  -0.00231   0.0024   0.0275   0.1250 115.7944 193.4803
   4.400   0.5450   0.00750  -0.00305   0.0030   0.0206   0.1250 119.7687 193.4803
   4.500   0.5574   0.00755  -0.00326   0.0032   0.0193   0.1250 120.5954 193.4803
   4.600   0.5698   0.00760  -0.00349   0.0034   0.0180   0.1250 121.4127 193.4803
   4.700   0.5822   0.00765  -0.00373   0.0035   0.0169   0.1250 122.1484 193.4803
   4.800   0.5947   0.00771  -0.00398   0.0037   0.0159   0.1250 122.8161 193.4803
   4.900   0.6071   0.00776  -0.00425   0.0039   0.0151   0.1250 123.3960 193.4803
   5.000   0.6195   0.00782  -0.00453   0.0041   0.0142   0.1250 124.0145 193.4803
   5.100   0.6320   0.00787  -0.00483   0.0043   0.0135   0.1250 124.5346 193.4803
   5.200   0.6445   0.00793  -0.00514   0.0045   0.0127   0.1250 125.0826 193.4803
   5.300   0.6569   0.00798  -0.00547   0.0048   0.0121   0.1250 125.5471 193.4803
   5.400   0.6694   0.00805  -0.00581   0.0050   0.0114   0.1250 126.0573 193.4803
   5.500   0.6819   0.00811  -0.00618   0.0052   0.0109   0.1250 126.4604 193.4803
   5.600   0.6943   0.00817  -0.00656   0.0055   0.0103   0.1250 126.8986 193.4803
   5.700   0.7068   0.00823  -0.00696   0.0057   0.0099   0.1250 127.2235 193.4803
   5.800   0.7193   0.00830  -0.00739   0.0060   0.0095   0.1250 127.5769 193.4803
   5.900   0.7318   0.00838  -0.00782   0.0063   0.0090   0.1250 127.9686 193.4803
   6.000   0.7443   0.00844  -0.00829   0.0065   0.0087   0.1250 128.2201 193.4803
   6.100   0.7568   0.00851  -0.00878   0.0068   0.0084   0.1250 128.5205 193.4803
   6.200   0.7693   0.00859  -0.00929   0.0071   0.0080   0.1250 128.8380 193.4803
   6.300   0.7818   0.00867  -0.00982   0.0075   0.0077   0.1250 129.0970 193.4803
   6.400   0.7943   0.00874  -0.01039   0.0078   0.0074   0.1250 129.3286 193.4803
   6.500   0.8068   0.00882  -0.01097   0.0081   0.0071   0.1250 129.5825 193.4803
   6.600   0.8192   0.00891  -0.01157   0.0085   0.0068   0.1250 129.8402 193.4803
   6.700   0.8317   0.00901  -0.01221   0.0089   0.0066   0.1250 130.0607 193.4803
   6.800   0.8442   0.00909  -0.01288   0.0092   0.0064   0.1250 130.2323 193.4803
   6.900   0.8567   0.00918  -0.01358   0.0096   0.0062   0.1250 130.4282 193.4803
   7.000   0.8692   0.00928  -0.01430   0.0100   0.0060   0.1250 130.6222 193.4803
   7.100   0.8815   0.00939  -0.01505   0.0104   0.0058   0.1250 130.8086 193.4803
   7.200   0.8937   0.00952  -0.01580   0.0109   0.0056   0.1250 131.0043 193.4803
   7.300   0.9062   0.00962  -0.01662   0.0114   0.0055   0.1250 131.1057 193.4803
   7.400   0.9186   0.00974  -0.01747   0.0118   0.0054   0.1250 131.2253 193.4803
   7.500   0.9309   0.00986  -0.01835   0.0123   0.0052   0.1250 131.3475 193.4803
   7.600   0.9432   0.00999  -0.01926   0.0129   0.0051   0.1250 131.4624 193.4803
   7.700   0.9554   0.01013  -0.02019   0.0134   0.0050   0.1250 131.5650 193.4803
   7.800   0.9675   0.01029  -0.02115   0.0140   0.0049   0.1250 131.6541 193.4803
   7.900   0.9795   0.01045  -0.02214   0.0146   0.0048   0.1250 131.7333 193.4803
   8.000   0.9914   0.01063  -0.02315   0.0152   0.0048   0.1250 131.8086 193.4803
   8.100   1.0031   0.01083  -0.02417   0.0159   0.0047   0.1250 131.8749 193.4803
   8.200   1.0145   0.01106  -0.02518   0.0166   0.0047   0.1250 131.9258 193.4803
   8.300   1.0256   0.01132  -0.02619   0.0174   0.0046   0.1250 131.9540 193.4803
   8.400   1.0364   0.01160  -0.02717   0.0183   0.0046   0.1250 131.9699 193.4803
   8.500   1.0468   0.01193  -0.02812   0.0192   0.0046   0.1250 131.9768 193.4803
   8.600   1.0567   0.01230  -0.02902   0.0202   0.0046   0.1250 131.9793 193.4803
   8.700   1.0659   0.01273  -0.02982   0.0213   0.0046   0.1250 131.9825 193.4803
   8.800   1.0743   0.01323  -0.03049   0.0224   0.0046   0.1250 131.9921 193.4803
   8.900   1.0816   0.01381  -0.03098   0.0237   0.0046   0.1250 132.0073 193.4803
   9.000   1.0875   0.01452  -0.03120   0.0251   0.0046   0.1250 132.0308 193.4803
   9.100   1.0915   0.01539  -0.03105   0.0267   0.0045   0.1250 132.0689 193.4803
   9.200   1.0933   0.01642  -0.03047   0.0285   0.0045   0.1250 132.1248 193.4803
   9.300   1.0928   0.01762  -0.02950   0.0304   0.0044   0.1250 132.1952 193.4803
   9.400   1.0904   0.01893  -0.02824   0.0324   0.0043   0.1250 132.2711 193.4803
   9.500   1.0864   0.02029  -0.02681   0.0344   0.0043   0.1250 132.3440 193.4803
   9.600   1.0814   0.02166  -0.02532   0.0365   0.0042   0.1250 132.4089 193.4803
